DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
8/6/2025,1829,BROOMS,113.44,T3,20.42,SUPPLIER 72,Cleaning,HOUSEKEEPING
8/12/2025,1830,BROOMS,78.36,T3,14.1,SUPPLIER 72,Cleaning,HOUSEKEEPING
8/19/2025,1831,ICECREAM,133.42,T2,6.67,SUPPLIER 49,Materials Purchased,KITCHEN
8/20/2025,1832,ICECREAM,201.11,T1,36.2,SUPPLIER 49,Materials Purchased,BAR
8/6/2025,1833,FOOD,168.6,T0,0,SUPPLIER 70,Materials Purchased,KITCHEN
8/6/2025,1833,COFFEE,90,T0,0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
8/13/2025,1834,FOOD,245.4,T0,0,SUPPLIER 70,Materials Purchased,KITCHEN
8/13/2025,1834,COFFEE,75,T0,0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
8/13/2025,1834,TOILET PAPER,120,T3,21.6,SUPPLIER 70,Miscellaneous Expenses,HOUSEKEEPING
8/20/2025,1835,FOOD,106,T0,0,SUPPLIER 70,Materials Purchased,KITCHEN
8/20/2025,1835,TEA,108,T0,0,SUPPLIER 70,Materials Purchased,HOUSEKEEPING
8/22/2025,1836,INSECT KILLER,26.4,T3,4.75,SUPPLIER 70,Cleaning,HOUSEKEEPING
8/26/2025,1837,FOOD,115.2,T0,0,SUPPLIER 70,Materials Purchased,KITCHEN
8/4/2025,1838,CUPS,876,T3,157.68,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
8/6/2025,1839,CLING FILM,82.2,T3,14.8,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
8/6/2025,1839,BAGS,195.5,T3,35.19,SUPPLIER 24,Miscellaneous Expenses,HOUSEKEEPING
8/19/2025,1840,TRAY/HATS,128,T3,23.04,SUPPLIER 24,Miscellaneous Expenses,KITCHEN
8/19/2025,1840,NAPKINS/TABLEMAT,381.5,T3,68.67,SUPPLIER 24,Miscellaneous Expenses,RESTAURANT
8/19/2025,1840,GLOVES,38,T3,6.84,SUPPLIER 24,Cleaning,HOUSEKEEPING
8/6/2025,1841,FOOD,694.09,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/9/2025,1842,FOOD,225.08,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/13/2025,1843,FOOD,406.36,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/16/2025,1844,FOOD,1938.96,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/16/2025,1845,FOOD,427.14,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/20/2025,1846,FOOD,685.87,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/23/2025,1847,FOOD,325.96,T0,0,SUPPLIER 55,Materials Purchased,KITCHEN
8/4/2025,1848,FOOD,75.44,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/5/2025,1849,FOOD,115,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/6/2025,1850,FOOD,214.15,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/8/2025,1851,FOOD,772.68,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/11/2025,1852,FOOD,785.12,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/13/2025,1853,FOOD,204.93,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/14/2025,1854,FOOD,35.05,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/16/2025,1855,FOOD,212,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/16/2025,1856,FOOD,68.78,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/20/2025,1857,FOOD,640.16,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/20/2025,1858,FOOD,293.19,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/22/2025,1859,FOOD,39.8,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/22/2025,1860,FOOD,241.85,T0,0,SUPPLIER 46,Materials Purchased,KITCHEN
8/8/2025,1861,GARBAGE BAGS,290,T3,52.2,SUPPLIER 85,Miscellaneous Expenses,HOUSEKEEPING
8/6/2025,1862,TOWELS/TPAPER/SOAP,268,T3,48.24,SUPPLIER 65,Miscellaneous Expenses,HOUSEKEEPING
8/11/2025,1863,FOOD,662.72,T0,0,SUPPLIER 66,Materials Purchased,KITCHEN
8/5/2025,1864,FOOD,305,T0,0,SUPPLIER 68,Materials Purchased,KITCHEN
8/12/2025,1865,FOOD,380,T0,0,SUPPLIER 68,Materials Purchased,KITCHEN
8/19/2025,1866,FOOD,244,T0,0,SUPPLIER 68,Materials Purchased,KITCHEN
8/7/2025,1867,FOOD,732.23,T0,0,SUPPLIER 59,Materials Purchased,KITCHEN
8/13/2025,1868,FOOD,740.65,T0,0,SUPPLIER 59,Materials Purchased,KITCHEN
8/19/2025,1869,FOOD,734.1,T0,0,SUPPLIER 59,Materials Purchased,KITCHEN
8/4/2025,1870,SEAFOOD,136.42,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/5/2025,1871,SEAFOOD,60.8,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/6/2025,1872,SEAFOOD,188.26,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/7/2025,1873,SEAFOOD,28.75,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/8/2025,1874,SEAFOOD,155.95,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/8/2025,1875,SEAFOOD,48.75,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/9/2025,1876,SEAFOOD,280.13,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/13/2025,1877,SEAFOOD,70.8,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/14/2025,1878,SEAFOOD,54.86,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/19/2025,1879,SEAFOOD,344.76,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/20/2025,1880,SEAFOOD,825.27,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/21/2025,1881,SEAFOOD,156.57,T0,0,SUPPLIER 56,Materials Purchased,KITCHEN
8/7/2025,1882,JUICE,450,T2,22.5,SUPPLIER 13,Materials Purchased,BAR
8/7/2025,1882,WATER,430.8,T1,77.54,SUPPLIER 13,Materials Purchased,HOUSEKEEPING
8/7/2025,1882,BCRS,158.4,T9,0,SUPPLIER 13,BCRS,HOUSEKEEPING
8/6/2025,1883,FOOD,243.2,T0,0,SUPPLIER 67,Materials Purchased,KITCHEN
8/6/2025,1884,TEA,102,T0,0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
8/6/2025,1884,FOOD,101,T0,0,SUPPLIER 67,Materials Purchased,KITCHEN
8/12/2025,1885,FOOD,271.2,T0,0,SUPPLIER 67,Materials Purchased,KITCHEN
8/20/2025,1886,FOOD,271.2,T0,0,SUPPLIER 67,Materials Purchased,KITCHEN
8/20/2025,1887,FOOD,16,T0,0,SUPPLIER 67,Materials Purchased,KITCHEN
8/20/2025,1887,TEA/MILK,149.95,T0,0,SUPPLIER 67,Materials Purchased,HOUSEKEEPING
8/1/2025,1888,INTERNET DOCSIS,26.27,T3,4.73,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1888,LATE PAYMENT,3,T9,0,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/2/2025,1889,COMPRESSOR REPAIRS,1277.71,T3,229.99,SUPPLIER 126,Repairs and Renewals,MAINTENANCE
9/1/2025,1890,HEALTH & SAFETY,150,T3,27,SUPPLIER 91,Professional Fees,MAINTENANCE
7/15/2025,1891,DIESEL,57.63,T3,10.37,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
8/31/2025,1892,INSTALLATION OF PRESSURE GAUGE,120,T3,21.6,SUPPLIER 93,Professional Fees,ADMINISTRATION
9/1/2025,1893,DRAIN FITTINGS,544.25,T3,97.96,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/26/2025,1894,SCISSORS/DRILL/ETC,91.91,T3,16.54,SUPPLIER 127,Miscellaneous Expenses,SPA
8/11/2025,1895,NEWSPAPERS,25.68,T2,1.28,SUPPLIER 11,Materials Purchased,ACCOMMODATION
8/25/2025,1896,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
8/31/2025,1897,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
9/2/2025,1898,HOSPITALITY SERVICES,497.2,T3,89.5,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
9/2/2025,1898,TRANSPORT,50,T3,9,SUPPLIER 76,Travelling,RESTAURANT
9/3/2025,1899,FIREPLACE,7838.99,T6,1411.02,SUPPLIER 128,Furniture and Fixtures,CAPITAL
9/3/2025,1900,COMMISSION,20225.25,T8,0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
9/7/2025,1901,LPG CONSULTANCY,600,T3,108,SUPPLIER 129,Professional Fees,MAINTENANCE
9/2/2025,1902,SOCKETS/SWITCHES/PRIMER,153.49,T3,27.63,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/21/2025,1903,FOOD,95.16,T0,0,SUPPLIER 8,Materials Purchased,KITCHEN
8/18/2025,1904,F&V,330.84,T0,0,SUPPLIER 61,Materials Purchased,KITCHEN
7/22/2025,1905,BATTERIES,79.2,T3,14.26,SUPPLIER 14,Miscellaneous Expenses,HOUSEKEEPING
8/1/2025,1906,FOOD,11.35,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/1/2025,1907,FOOD,91.9,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/4/2025,1908,FOOD,56.1,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/4/2025,1909,FOOD,32.7,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/7/2025,1910,SMOOTHIES,35.6,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/7/2025,1911,BEVERAGE,204,T1,36.72,SUPPLIER 14,Materials Purchased,BAR
8/7/2025,1912,FOOD,61.2,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/7/2025,1913,FOOD,18.5,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/7/2025,1914,FOOD,188.5,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/11/2025,1915,FOOD,17.7,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/12/2025,1916,BEVERAGE,135.43,T1,24.38,SUPPLIER 14,Materials Purchased,BAR
8/12/2025,1917,FOOD,48,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/13/2025,1918,FOOD,131.8,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/13/2025,1919,FOOD,38.9,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/13/2025,1920,FOOD,15.8,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/13/2025,1921,BEVERAGE,201.11,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/13/2025,1922,SMOOTHIES,17.8,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/18/2025,1923,FOOD,56.1,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/20/2025,1924,SMOOTHIES,71.2,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/20/2025,1925,MILK,81,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/20/2025,1925,FOOD,216.5,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/21/2025,1926,FOOD,36.42,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/21/2025,1927,CHIPS,22.8,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/21/2025,1927,BEVERAGE,15.72,T1,2.83,SUPPLIER 14,Materials Purchased,BAR
8/21/2025,1927,BCRS,2.4,T9,0,SUPPLIER 14,BCRS,BAR
8/21/2025,1928,SMOOTHIES,35.6,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/21/2025,1929,FOOD,400.2,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
8/21/2025,1930,MIXYBAR,56.38,T0,0,SUPPLIER 14,Materials Purchased,BAR
8/1/2025,1931,FOOD,114,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/1/2025,1932,FOOD,85.85,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/4/2025,1933,FOOD,131,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/6/2025,1934,FOOD,250.71,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/12/2025,1935,FOOD,202.54,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/18/2025,1936,FOOD,170.56,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/19/2025,1937,FOOD,207,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/20/2025,1938,FOOD,382,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
8/4/2025,1939,FOOD,56,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/6/2025,1940,FOOD,45.9,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/6/2025,1941,FOOD,119.2,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/6/2025,1942,FOOD,53,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/6/2025,1943,FOOD,95,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/6/2025,1944,FOOD,19.75,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/12/2025,1945,FOOD,69.03,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/12/2025,1946,FOOD,42.5,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/12/2025,1947,FOOD,81.24,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/20/2025,1948,FOOD,62.73,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/20/2025,1949,FOOD,48.23,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/1/2025,1950,SOAP,42,T3,7.56,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
8/1/2025,1950,CLEANING GOODS,175,T3,31.5,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/1/2025,1951,CHLORINE,290,T3,52.2,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/8/2025,1952,PAPER/TPAPER/SOAP,116,T3,20.88,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
8/8/2025,1952,CLEANING GOODS,145,T3,26.1,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/14/2025,1953,NAPKINS,27,T3,4.86,SUPPLIER 6,Miscellaneous Expenses,RESTAURANT
8/14/2025,1953,PAPER/TPAPER/SOAP,99,T3,17.82,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
8/14/2025,1953,CLEANING GOODS,100,T3,18,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/22/2025,1954,SOAP,42,T3,7.56,SUPPLIER 6,Miscellaneous Expenses,HOUSEKEEPING
8/22/2025,1954,CLEANING GOODS,684,T3,123.12,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/22/2025,1955,NAPKINS,54,T3,9.72,SUPPLIER 6,Miscellaneous Expenses,RESTAURANT
8/22/2025,1955,CHLORINE,118.65,T3,21.36,SUPPLIER 6,Cleaning,HOUSEKEEPING
8/4/2025,1956,FOOD,22.5,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/5/2025,1957,COFFEE,525.19,T0,0,SUPPLIER 33,Materials Purchased,BAR
8/11/2025,1958,FOOD,103.5,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/11/2025,1959,COFFEE,345.33,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/11/2025,1960,MILK POWDER,174.8,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/13/2025,1961,FOOD,22.5,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/18/2025,1962,FOOD,22.5,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/19/2025,1963,FOOD,97.25,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/19/2025,1963,COFFEE,579.53,T0,0,SUPPLIER 33,Materials Purchased,BAR
8/21/2025,1964,FOOD,30,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/25/2025,1965,FOOD,30,T0,0,SUPPLIER 33,Materials Purchased,KITCHEN
8/6/2025,1966,FOOD,300,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/13/2025,1967,FOOD,450,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/13/2025,1968,FOOD,702.38,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/20/2025,1969,FOOD,281.78,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/20/2025,1970,FOOD,594.31,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/21/2025,1971,FOOD,113.25,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/21/2025,1972,FOOD,35.54,T0,0,SUPPLIER 62,Materials Purchased,KITCHEN
8/9/2025,1973,FOOD,293.36,T0,0,SUPPLIER 73,Materials Purchased,KITCHEN
8/16/2025,1974,FOOD,180,T0,0,SUPPLIER 73,Materials Purchased,KITCHEN
8/18/2025,1975,FOOD,154.6,T0,0,SUPPLIER 73,Materials Purchased,KITCHEN
8/22/2025,1976,FOOD,94.62,T0,0,SUPPLIER 73,Materials Purchased,KITCHEN
8/6/2025,1977,FOOD,276.75,T0,0,SUPPLIER 66,Materials Purchased,KITCHEN
8/19/2025,1978,FOOD,489.25,T0,0,SUPPLIER 66,Materials Purchased,KITCHEN
8/12/2025,1979,FOOD,283.66,T0,0,SUPPLIER 48,Materials Purchased,KITCHEN
8/20/2025,1980,FOOD,580.43,T0,0,SUPPLIER 48,Materials Purchased,KITCHEN
9/3/2025,1981,PLUGS/ROPE/CHISEL,85.19,T3,15.33,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
9/4/2025,1982,VACANCY POST,110,T3,19.8,SUPPLIER 130,Recruitment Expenses,ADMINISTRATION
9/4/2025,1983,JOB ADVERT,100,T3,18,SUPPLIER 131,Recruitment Expenses,ADMINISTRATION
9/4/2025,1984,RECYCLING,102.24,T3,18.4,SUPPLIER 40,Cleaning,MAINTENANCE
8/26/2025,1985,TELEPHONE REPAIR,50,T3,9,SUPPLIER 132,Repairs and Renewals,MAINTENANCE
8/30/2025,1986,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
9/5/2025,1987,COMMISSION,1320.1,T8,0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
9/7/2025,1988,EMPTYING OF GREASE TRAPS 2,110.17,T3,19.83,SUPPLIER 133,Cleaning,KITCHEN
9/5/2025,1989,A/C SYSTEM,3401.69,T6,612.31,SUPPLIER 109,Plant and Machinery,CAPITAL
9/1/2025,1990,BUSINESS FLEXI,53.99,T3,9.72,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,BUSINESS FLEXI,53.99,T3,9.72,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,DATA SIM,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,TELEPHONY,152,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,USAGE,11.78,T3,2.12,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,PAPER BILL,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/1/2025,1990,EXCISE,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1991,BREAD,47.75,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/2/2025,1992,BREAD,24.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/4/2025,1993,BREAD,52.77,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/5/2025,1994,BREAD,134.25,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/6/2025,1995,BREAD,81.86,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/7/2025,1996,BREAD,48.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/8/2025,1997,BREAD,47.75,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/9/2025,1998,BREAD,11.76,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/11/2025,1999,BREAD,49.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/12/2025,2000,BREAD,14.25,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/13/2025,2001,BREAD,24.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/14/2025,2002,BREAD,175.27,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/16/2025,2003,BREAD,39.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/18/2025,2004,BREAD,36.51,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/19/2025,2005,BREAD,39,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/20/2025,2006,BREAD,45.26,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/21/2025,2007,BREAD,50.01,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/22/2025,2008,BREAD,26.01,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/23/2025,2009,BREAD,42.81,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/25/2025,2010,BREAD,72.11,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/26/2025,2011,BREAD,24.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/27/2025,2012,BREAD,38.61,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/28/2025,2013,BREAD,21,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/29/2025,2014,BREAD,9.8,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/30/2025,2015,BREAD,31.1,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/27/2025,2016,DIESEL,25.42,T3,4.58,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
9/2/2025,2017,DIESEL,52.54,T3,9.46,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
9/5/2025,2018,DIESEL,44.92,T3,8.08,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
9/5/2025,2019,FLUSHING/PLUGS,110.64,T3,19.91,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
9/5/2025,2020,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
6/25/2025,2021,SPARE BURNER,525.5,T3,94.59,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
7/8/2025,2022,SPARE RELAY,104.78,T3,18.86,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
8/1/2025,2023,VACUUM BAGS,40.72,T3,7.33,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
8/13/2025,2024,VACUUM MACHINE SERVICE,238.5,T3,42.93,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
8/14/2025,2025,PIPING BAGS/THERMOWHIP,146.92,T3,26.44,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
6/25/2025,2026,BEVERAGE,328.8,T1,59.18,SUPPLIER 30,Materials Purchased,BAR
6/25/2025,2026,DEPOSIT,21.4,T9,0,SUPPLIER 30,Deposits,BAR
9/1/2025,2027,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
9/8/2025,2028,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
8/23/2025,2029,NEWSPAPERS,14.96,T2,0.75,SUPPLIER 0,Materials Purchased,ACCOMMODATION
8/23/2025,2030,NEWSPAPERS,22.48,T2,1.13,SUPPLIER 0,Materials Purchased,ACCOMMODATION
8/2/2025,2031,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
9/6/2025,2032,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
8/7/2025,2033,PASTRY,563.64,T0,0,SUPPLIER 135,Materials Purchased,KITCHEN
8/5/2025,2034,EGGS,184,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
8/12/2025,2035,EGGS,184,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
8/18/2025,2036,EGGS,138,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
8/25/2025,2037,EGGS,138,T0,0,SUPPLIER 57,Materials Purchased,KITCHEN
7/29/2025,2038,EGGS,184,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
8/6/2025,2039,EGGS,276,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
8/14/2025,2040,EGGS,368,T0,0,SUPPLIER 58,Materials Purchased,KITCHEN
8/4/2025,2041,GAS,228.81,T3,41.19,SUPPLIER 23,Gas,KITCHEN
8/11/2025,2042,GAS,177.97,T3,32.03,SUPPLIER 23,Gas,KITCHEN
8/18/2025,2043,GAS,203.39,T3,36.61,SUPPLIER 23,Gas,KITCHEN
8/4/2025,2044,DAIRY,54.12,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/7/2025,2045,DAIRY,135.1,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/8/2025,2046,DAIRY,53.77,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/9/2025,2047,DAIRY,72.48,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/9/2025,1965,DAIRY,20.5,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/11/2025,2048,DAIRY,35.52,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/12/2025,2049,DAIRY,101.25,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/14/2025,2050,DAIRY,91.32,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/16/2025,2051,DAIRY,155.16,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/18/2025,2052,DAIRY,56.02,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/20/2025,2053,DAIRY,109.66,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/21/2025,2054,DAIRY,80.84,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
8/23/2025,2055,DAIRY,141.19,T0,0,SUPPLIER 63,Materials Purchased,KITCHEN
9/10/2025,2056,BEVERAGE,165,T1,29.7,SUPPLIER 14,Materials Purchased,BAR
9/10/2025,2056,BCRS,28.8,T9,0,SUPPLIER 14,BCRS,BAR
9/10/2025,2057,MIXYBAR,70.5,T0,0,SUPPLIER 14,Materials Purchased,BAR
9/10/2025,2058,BEVERAGE,399.46,T1,71.9,SUPPLIER 14,Materials Purchased,BAR
9/7/2025,2059,SWIMMING POOL ANALYSIS,250,T3,45,SUPPLIER 41,Professional Fees,HOUSEKEEPING
7/25/2025,2060,TPAPER,270,T3,48.6,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
8/20/2025,2061,TPAPER,270,T3,48.6,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
9/3/2025,2062,TPAPER,405,T3,72.9,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
9/3/2025,2063,64 BINS ORGANIC,384,T3,69.12,SUPPLIER 19,Cleaning,HOUSEKEEPING
9/4/2025,2064,JUICE,480,T2,24,SUPPLIER 13,Materials Purchased,BAR
9/4/2025,2064,WATER,339,T1,61.02,SUPPLIER 13,Materials Purchased,HOUSEKEEPING
